"","Name","Rate","Type_of_Review","Reviewers_name","Reviews","Data_of_Reviews"
"224","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","Amazon Customer","nice and easy to get up and running","Reviewed in the United Kingdom on 18 January 2024"
"225","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","JJ","Great price and easy to install","Reviewed in the United Kingdom on 27 November 2018"
"226","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","4.0 out of 5 stars","Verified Purchase","stephen hearne","great  buy","Reviewed in the United Kingdom on 8 February 2024"
"227","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","PSF Doncaster","Great price and have now used Kaspersky for 4 years with no problems . Noe always buy 2 years","Reviewed in the United Kingdom on 17 February 2024"
"228","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","Ciaran Mc Sharry","Absolutely dreadful.  I am completely at a loss with this. Have used Kaspersky for many years.  Never again after this.Support from Kaspersky if you can get past the virtual help is usually  good , but so far im not loving the lack of help.Buy a different product.I have downloaded required details but am only able to use the free version. The product is useless to me.","Reviewed in the United Kingdom on 22 February 2024"
"229","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","DAVID KIRKPATRICK","I stopped buying this due to the war.","Reviewed in the United Kingdom on 16 January 2024"
"230","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","Colin","This is an exceptional virus product which I have installed on my pc for several years and can’t fault. Previously I had another well known software product on a pc and wasn’t happy because it appeared to slow everything down but Kaspersky has never been a problem.","Reviewed in the United Kingdom on 5 December 2023"
"231","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","4.5 out of 5 stars","Verified Purchase","Reviewmate","Have used Kaspersky security year on year and my devices have had perfect protection. Great value for money and easy to install using the code purchased, never experienced any problems.","Reviewed in the United Kingdom on 17 January 2024"
"232","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","Colin","Always get it from Amazon. Never auto renewal or purchase directly from Kaspersky as they always charge you more","Reviewed in the United Kingdom on 5 December 2023"
"233","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","1.0 out of 5 stars","Verified Purchase","Reviewmate","Kaspersky total security is my favourite of the all in one security packages and this is my 4th year using it. Always uninstall and buy digitally from amazon - it’s about 1/3 the price of renewing.Not much has changed this year - same great product with a slightly (very slightly) updated user interface. New this year so far seems to be an improved software updater that’s a nice touch.Reason I use this is that It regularly scores highest on malware tests, and as a bonus comes with actually useful tools like webcam blocker, the update checker, privacy and security optimisation browser plug-ins and such, and is very light on system resources - I don’t need to turn it off to game for example. I’ve bought a couple of computers that have come with trials of norton or trend micro and the just feel sub par by comparison.Minus 1 star from a perfect 5 for continuing to bundle kaspersky’s overpriced VPN software trial, and dumb region locking. The VPN can be removed post install by searching ‘add or remove programs’, but the region locking seemed particularly lazy.I didn’t notice when I bought this that it was UK only - that’s my bad, it says right on the page - but kaspersky’s enforcement is very lazy. I’m currently in Australia, but bought from the UK as my kaspersky account and payment card are still UK-based. It let me activate that serial fine (so no refund possibility) but then wouldn’t activate the software once downloaded even though the last one worked fine until the day before lol. They know my account, my history, my hardware, etc. it should work better. However all good as activated fine when using a VPN and no problems since with the VPN turned off.","Reviewed in the United Kingdom on 17 January 2024"
"234","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","Amazon Customer","nice and easy to get up and running","Reviewed in the United Kingdom on 18 January 2024"
"235","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","JJ","Great price and easy to install","Reviewed in the United Kingdom on 27 November 2018"
"236","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","4.0 out of 5 stars","Verified Purchase","stephen hearne","great  buy","Reviewed in the United Kingdom on 8 February 2024"
"237","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","PSF Doncaster","Great price and have now used Kaspersky for 4 years with no problems . Noe always buy 2 years","Reviewed in the United Kingdom on 17 February 2024"
"238","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","Ciaran Mc Sharry","Absolutely dreadful.  I am completely at a loss with this. Have used Kaspersky for many years.  Never again after this.Support from Kaspersky if you can get past the virtual help is usually  good , but so far im not loving the lack of help.Buy a different product.I have downloaded required details but am only able to use the free version. The product is useless to me.","Reviewed in the United Kingdom on 22 February 2024"
"239","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","DAVID KIRKPATRICK","I stopped buying this due to the war.","Reviewed in the United Kingdom on 16 January 2024"
"240","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","Colin","This is an exceptional virus product which I have installed on my pc for several years and can’t fault. Previously I had another well known software product on a pc and wasn’t happy because it appeared to slow everything down but Kaspersky has never been a problem.","Reviewed in the United Kingdom on 5 December 2023"
"241","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","4.5 out of 5 stars","Verified Purchase","Reviewmate","Have used Kaspersky security year on year and my devices have had perfect protection. Great value for money and easy to install using the code purchased, never experienced any problems.","Reviewed in the United Kingdom on 17 January 2024"
"242","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","Colin","Always get it from Amazon. Never auto renewal or purchase directly from Kaspersky as they always charge you more","Reviewed in the United Kingdom on 5 December 2023"
"243","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","1.0 out of 5 stars","Verified Purchase","Reviewmate","Kaspersky total security is my favourite of the all in one security packages and this is my 4th year using it. Always uninstall and buy digitally from amazon - it’s about 1/3 the price of renewing.Not much has changed this year - same great product with a slightly (very slightly) updated user interface. New this year so far seems to be an improved software updater that’s a nice touch.Reason I use this is that It regularly scores highest on malware tests, and as a bonus comes with actually useful tools like webcam blocker, the update checker, privacy and security optimisation browser plug-ins and such, and is very light on system resources - I don’t need to turn it off to game for example. I’ve bought a couple of computers that have come with trials of norton or trend micro and the just feel sub par by comparison.Minus 1 star from a perfect 5 for continuing to bundle kaspersky’s overpriced VPN software trial, and dumb region locking. The VPN can be removed post install by searching ‘add or remove programs’, but the region locking seemed particularly lazy.I didn’t notice when I bought this that it was UK only - that’s my bad, it says right on the page - but kaspersky’s enforcement is very lazy. I’m currently in Australia, but bought from the UK as my kaspersky account and payment card are still UK-based. It let me activate that serial fine (so no refund possibility) but then wouldn’t activate the software once downloaded even though the last one worked fine until the day before lol. They know my account, my history, my hardware, etc. it should work better. However all good as activated fine when using a VPN and no problems since with the VPN turned off.","Reviewed in the United Kingdom on 17 January 2024"
"244","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","Amazon Customer","nice and easy to get up and running","Reviewed in the United Kingdom on 18 January 2024"
"245","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","JJ","Great price and easy to install","Reviewed in the United Kingdom on 27 November 2018"
"246","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","4.0 out of 5 stars","Verified Purchase","stephen hearne","great  buy","Reviewed in the United Kingdom on 8 February 2024"
"247","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","PSF Doncaster","Great price and have now used Kaspersky for 4 years with no problems . Noe always buy 2 years","Reviewed in the United Kingdom on 17 February 2024"
"248","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","Ciaran Mc Sharry","Absolutely dreadful.  I am completely at a loss with this. Have used Kaspersky for many years.  Never again after this.Support from Kaspersky if you can get past the virtual help is usually  good , but so far im not loving the lack of help.Buy a different product.I have downloaded required details but am only able to use the free version. The product is useless to me.","Reviewed in the United Kingdom on 22 February 2024"
"249","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","DAVID KIRKPATRICK","I stopped buying this due to the war.","Reviewed in the United Kingdom on 16 January 2024"
"250","Kaspersky Premium Total Security 2024 | 3 Devices | 1 Year | Anti-Phishing and Firewall | Unlimited VPN | Password Manager | Parental Controls | 24/7 Support | PC/Mac/Mobile | UK Online Code","5.0 out of 5 stars","Verified Purchase","Colin","This is an exceptional virus product which I have installed on my pc for several years and can’t fault. Previously I had another well known software product on a pc and wasn’t happy because it appeared to slow everything down but Kaspersky has never been a problem.","Reviewed in the United Kingdom on 5 December 2023"
"251","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","4.3 out of 5 stars","Verified Purchase","Darrelljm","If you want value for money then buy this genuine McAfee downloadable software.its a fraction of the price of buying direct, very quick and easy to buy and simple to instal.","Reviewed in the United Kingdom on 9 January 2024"
"252","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Joseph","easy to use even for an person with little computer savvy","Reviewed in the United Kingdom on 17 October 2022"
"253","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","1.0 out of 5 stars","Verified Purchase","Darrelljm","Third time purchase! Purchasing is a doddle and the code comes through quickly...MAKE SURE you go onto the correct McAfee site! There are a few that look similar but the download doesn't work you just get a message asking you to join a webchat...the proper site just asks for your code....after a couple of unsuccessful attempts to load the software over the existing McAfee software i uninstalled my original McAfee software and it installed no problems in about 2 minutes...in my opinion this is a great piece of software greatly reduced but you need to know what you are doing to download it..if you aren't au fait with techno stuff then i would advise you to get help when downloading..otherwise its a thumbs up from me","Reviewed in the United Kingdom on 9 January 2024"
"254","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Amazon Customer","Nice antivirus, LOTS CHEAPER THEN ON THEIR WEBSITE, so thank you.","Reviewed in the United Kingdom on 15 February 2024"
"255","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Brookers26","Very Easy to Install.Very cheapI 100% Recommend this","Reviewed in the United Kingdom on 17 September 2021"
"256","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","4.0 out of 5 stars","Verified Purchase","Andrei","I bought this product and it and from start to finish I have had problems. After I downloaded it, I ran a scan, but my laptop kept restarting after it was only 50% (approx) through the scan. I got in touch with McAfee and at the beginning they were very helpful.They asked if they could remotely take control of my laptop so they could identify the issue. I agreed. The operator was doing something with my windows (think trying to update it) but then the laptop done an automatic restart (we were disconnected).I got in touch with the operator again and informed them that we had been disconnected due to my laptop restart. They once again took remote control and again it done a restart disconnecting us!I again got in touch, but it took me ages to get through to someone on their helpline. They kept sending me emails saying that my Service Request  number would be closed if I didn't get in touch. I have tried and tried but to no avail!!The customer care has been really really poor and I now have a laptop now that just continues to restart all the time (not even when I conduct a scan) and I cant even switched it on. My laptop is now completely useless!!I would strongly advice against buying this product for 2 reasons:1. The scan wouldn't run and ended up damaging my laptop (if you have downloaded this product please try and run a scan).2. The customer care has been woeful and extremely difficult to get in touch with almost impossible.Please stay away from this product!","Reviewed in the United Kingdom on 24 January 2024"
"257","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","obair","Excellent price","Reviewed in the United Kingdom on 10 November 2023"
"258","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Joseph","i accept this must be good but i'm finding it hard to understand how to actually use it.","Reviewed in the United Kingdom on 17 October 2022"
"259","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","1.0 out of 5 stars","Verified Purchase","Mark S.","Always get these","Reviewed in the United Kingdom on 28 February 2024"
"260","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Techyaddict","It’s is branded ‘total protection’ then I get told there are lots of junk files that need removing. Click yes to remove and you at asked for an upgrade. Is it ‘total protection’ or ‘half a job’. Make your mind up.","Reviewed in the United Kingdom on 9 January 2024"
"261","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","4.3 out of 5 stars","Verified Purchase","Darrelljm","If you want value for money then buy this genuine McAfee downloadable software.its a fraction of the price of buying direct, very quick and easy to buy and simple to instal.","Reviewed in the United Kingdom on 9 January 2024"
"262","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Joseph","easy to use even for an person with little computer savvy","Reviewed in the United Kingdom on 17 October 2022"
"263","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","1.0 out of 5 stars","Verified Purchase","Darrelljm","Third time purchase! Purchasing is a doddle and the code comes through quickly...MAKE SURE you go onto the correct McAfee site! There are a few that look similar but the download doesn't work you just get a message asking you to join a webchat...the proper site just asks for your code....after a couple of unsuccessful attempts to load the software over the existing McAfee software i uninstalled my original McAfee software and it installed no problems in about 2 minutes...in my opinion this is a great piece of software greatly reduced but you need to know what you are doing to download it..if you aren't au fait with techno stuff then i would advise you to get help when downloading..otherwise its a thumbs up from me","Reviewed in the United Kingdom on 9 January 2024"
"264","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Amazon Customer","Nice antivirus, LOTS CHEAPER THEN ON THEIR WEBSITE, so thank you.","Reviewed in the United Kingdom on 15 February 2024"
"265","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Brookers26","Very Easy to Install.Very cheapI 100% Recommend this","Reviewed in the United Kingdom on 17 September 2021"
"266","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","4.0 out of 5 stars","Verified Purchase","Andrei","I bought this product and it and from start to finish I have had problems. After I downloaded it, I ran a scan, but my laptop kept restarting after it was only 50% (approx) through the scan. I got in touch with McAfee and at the beginning they were very helpful.They asked if they could remotely take control of my laptop so they could identify the issue. I agreed. The operator was doing something with my windows (think trying to update it) but then the laptop done an automatic restart (we were disconnected).I got in touch with the operator again and informed them that we had been disconnected due to my laptop restart. They once again took remote control and again it done a restart disconnecting us!I again got in touch, but it took me ages to get through to someone on their helpline. They kept sending me emails saying that my Service Request  number would be closed if I didn't get in touch. I have tried and tried but to no avail!!The customer care has been really really poor and I now have a laptop now that just continues to restart all the time (not even when I conduct a scan) and I cant even switched it on. My laptop is now completely useless!!I would strongly advice against buying this product for 2 reasons:1. The scan wouldn't run and ended up damaging my laptop (if you have downloaded this product please try and run a scan).2. The customer care has been woeful and extremely difficult to get in touch with almost impossible.Please stay away from this product!","Reviewed in the United Kingdom on 24 January 2024"
"267","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","obair","Excellent price","Reviewed in the United Kingdom on 10 November 2023"
"268","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Joseph","i accept this must be good but i'm finding it hard to understand how to actually use it.","Reviewed in the United Kingdom on 17 October 2022"
"269","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","1.0 out of 5 stars","Verified Purchase","Mark S.","Always get these","Reviewed in the United Kingdom on 28 February 2024"
"270","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Techyaddict","It’s is branded ‘total protection’ then I get told there are lots of junk files that need removing. Click yes to remove and you at asked for an upgrade. Is it ‘total protection’ or ‘half a job’. Make your mind up.","Reviewed in the United Kingdom on 9 January 2024"
"271","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","4.3 out of 5 stars","Verified Purchase","Darrelljm","If you want value for money then buy this genuine McAfee downloadable software.its a fraction of the price of buying direct, very quick and easy to buy and simple to instal.","Reviewed in the United Kingdom on 9 January 2024"
"272","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Joseph","easy to use even for an person with little computer savvy","Reviewed in the United Kingdom on 17 October 2022"
"273","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","1.0 out of 5 stars","Verified Purchase","Darrelljm","Third time purchase! Purchasing is a doddle and the code comes through quickly...MAKE SURE you go onto the correct McAfee site! There are a few that look similar but the download doesn't work you just get a message asking you to join a webchat...the proper site just asks for your code....after a couple of unsuccessful attempts to load the software over the existing McAfee software i uninstalled my original McAfee software and it installed no problems in about 2 minutes...in my opinion this is a great piece of software greatly reduced but you need to know what you are doing to download it..if you aren't au fait with techno stuff then i would advise you to get help when downloading..otherwise its a thumbs up from me","Reviewed in the United Kingdom on 9 January 2024"
"274","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Amazon Customer","Nice antivirus, LOTS CHEAPER THEN ON THEIR WEBSITE, so thank you.","Reviewed in the United Kingdom on 15 February 2024"
"275","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Brookers26","Very Easy to Install.Very cheapI 100% Recommend this","Reviewed in the United Kingdom on 17 September 2021"
"276","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","4.0 out of 5 stars","Verified Purchase","Andrei","I bought this product and it and from start to finish I have had problems. After I downloaded it, I ran a scan, but my laptop kept restarting after it was only 50% (approx) through the scan. I got in touch with McAfee and at the beginning they were very helpful.They asked if they could remotely take control of my laptop so they could identify the issue. I agreed. The operator was doing something with my windows (think trying to update it) but then the laptop done an automatic restart (we were disconnected).I got in touch with the operator again and informed them that we had been disconnected due to my laptop restart. They once again took remote control and again it done a restart disconnecting us!I again got in touch, but it took me ages to get through to someone on their helpline. They kept sending me emails saying that my Service Request  number would be closed if I didn't get in touch. I have tried and tried but to no avail!!The customer care has been really really poor and I now have a laptop now that just continues to restart all the time (not even when I conduct a scan) and I cant even switched it on. My laptop is now completely useless!!I would strongly advice against buying this product for 2 reasons:1. The scan wouldn't run and ended up damaging my laptop (if you have downloaded this product please try and run a scan).2. The customer care has been woeful and extremely difficult to get in touch with almost impossible.Please stay away from this product!","Reviewed in the United Kingdom on 24 January 2024"
"277","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","obair","Excellent price","Reviewed in the United Kingdom on 10 November 2023"
"278","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Joseph","i accept this must be good but i'm finding it hard to understand how to actually use it.","Reviewed in the United Kingdom on 17 October 2022"
"279","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","1.0 out of 5 stars","Verified Purchase","Mark S.","Always get these","Reviewed in the United Kingdom on 28 February 2024"
"280","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Techyaddict","It’s is branded ‘total protection’ then I get told there are lots of junk files that need removing. Click yes to remove and you at asked for an upgrade. Is it ‘total protection’ or ‘half a job’. Make your mind up.","Reviewed in the United Kingdom on 9 January 2024"
"281","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","4.3 out of 5 stars","Verified Purchase","Darrelljm","If you want value for money then buy this genuine McAfee downloadable software.its a fraction of the price of buying direct, very quick and easy to buy and simple to instal.","Reviewed in the United Kingdom on 9 January 2024"
"282","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Joseph","easy to use even for an person with little computer savvy","Reviewed in the United Kingdom on 17 October 2022"
"283","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","1.0 out of 5 stars","Verified Purchase","Darrelljm","Third time purchase! Purchasing is a doddle and the code comes through quickly...MAKE SURE you go onto the correct McAfee site! There are a few that look similar but the download doesn't work you just get a message asking you to join a webchat...the proper site just asks for your code....after a couple of unsuccessful attempts to load the software over the existing McAfee software i uninstalled my original McAfee software and it installed no problems in about 2 minutes...in my opinion this is a great piece of software greatly reduced but you need to know what you are doing to download it..if you aren't au fait with techno stuff then i would advise you to get help when downloading..otherwise its a thumbs up from me","Reviewed in the United Kingdom on 9 January 2024"
"284","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Amazon Customer","Nice antivirus, LOTS CHEAPER THEN ON THEIR WEBSITE, so thank you.","Reviewed in the United Kingdom on 15 February 2024"
"285","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Brookers26","Very Easy to Install.Very cheapI 100% Recommend this","Reviewed in the United Kingdom on 17 September 2021"
